,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE
206003,338779,Cash loans,F,55.0,0.56,2.0,N,Y,112500.0,450000.0,22018.5,450000.0,0.19572,0.04893,Working,Secondary / secondary special,Married,House / apartment
251711,391250,Cash loans,F,35.0,5.29,1.0,N,N,112500.0,454500.0,14661.0,454500.0,0.13032,0.03225742574257426,Working,Secondary / secondary special,Widow,House / apartment
163678,289738,Cash loans,F,23.0,3.19,2.0,N,N,90000.0,450000.0,21888.0,450000.0,0.2432,0.04864,Working,Secondary / secondary special,Married,House / apartment
3407,103978,Cash loans,F,52.0,6.43,2.0,N,Y,112500.0,463500.0,15318.0,463500.0,0.13616,0.033048543689320385,Working,Secondary / secondary special,Married,House / apartment
156369,281257,Cash loans,F,34.0,1.13,4.0,N,Y,180000.0,327024.0,15372.0,270000.0,0.0854,0.04700572435050639,Working,Secondary / secondary special,Married,House / apartment
231173,367757,Cash loans,F,48.0,7.97,3.0,N,N,180000.0,561384.0,54819.0,540000.0,0.30455,0.09764973707836347,Commercial associate,Secondary / secondary special,Married,Office apartment
162605,288504,Cash loans,M,29.0,7.3,2.0,N,Y,166500.0,814041.0,23800.5,679500.0,0.14294594594594595,0.02923747083992084,Working,Secondary / secondary special,Married,House / apartment
256529,396850,Cash loans,F,33.0,6.4,4.0,Y,N,157500.0,945000.0,25056.0,945000.0,0.15908571428571427,0.026514285714285716,Commercial associate,Incomplete higher,Married,With parents
247899,386862,Cash loans,F,67.0,1000.67,1.0,N,Y,67500.0,215640.0,9495.0,180000.0,0.14066666666666666,0.044031719532554255,Pensioner,Secondary / secondary special,Widow,House / apartment
301507,449301,Cash loans,M,46.0,6.08,4.0,Y,Y,216000.0,755190.0,36459.0,675000.0,0.16879166666666667,0.0482779168156358,Commercial associate,Secondary / secondary special,Married,House / apartment
294528,441218,Cash loans,F,35.0,3.14,2.0,N,N,81000.0,225000.0,17775.0,225000.0,0.21944444444444444,0.079,Working,Secondary / secondary special,Married,House / apartment
188862,318955,Cash loans,F,47.0,0.6,2.0,N,Y,292500.0,497520.0,33246.0,450000.0,0.11366153846153847,0.0668234442836469,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment
80807,193688,Cash loans,M,36.0,4.09,3.0,Y,Y,135000.0,760225.5,32206.5,679500.0,0.23856666666666668,0.042364403719685806,Working,Secondary / secondary special,Married,House / apartment
45276,152444,Cash loans,F,65.0,1000.67,2.0,N,Y,135000.0,728460.0,41949.0,675000.0,0.3107333333333333,0.05758586607363479,Pensioner,Secondary / secondary special,Married,House / apartment
207144,340101,Cash loans,M,40.0,11.14,2.0,Y,Y,112500.0,1051245.0,30865.5,877500.0,0.27436,0.02936090064637644,Commercial associate,Secondary / secondary special,Married,With parents
32776,137985,Cash loans,F,57.0,12.39,2.0,Y,Y,135000.0,924858.0,61731.0,873000.0,0.45726666666666665,0.06674646270021993,Working,Secondary / secondary special,Married,House / apartment
25319,129450,Cash loans,F,54.0,10.9,2.0,Y,Y,180000.0,1227901.5,50139.0,1129500.0,0.27855,0.040833079852089116,Commercial associate,Higher education,Married,House / apartment
93815,208936,Cash loans,M,45.0,1.62,2.0,Y,Y,225000.0,450000.0,21109.5,450000.0,0.09382,0.04691,Working,Incomplete higher,Married,House / apartment
225753,361483,Cash loans,M,27.0,4.58,1.0,N,N,121500.0,450000.0,20979.0,450000.0,0.17266666666666666,0.04662,State servant,Secondary / secondary special,Single / not married,House / apartment
220583,355535,Cash loans,F,42.0,5.51,2.0,Y,Y,90000.0,163008.0,11943.0,144000.0,0.1327,0.07326634275618374,Working,Secondary / secondary special,Married,Municipal apartment
173635,301221,Cash loans,M,34.0,1.29,2.0,Y,Y,256500.0,278460.0,21676.5,225000.0,0.08450877192982456,0.07784421460892049,Working,Incomplete higher,Married,House / apartment
269201,411968,Cash loans,F,58.0,1000.67,2.0,N,Y,90000.0,1125000.0,29808.0,1125000.0,0.3312,0.026496,Pensioner,Secondary / secondary special,Married,House / apartment
33893,139275,Cash loans,F,46.0,2.04,1.0,N,Y,54000.0,80865.0,7546.5,67500.0,0.13975,0.09332220367278798,Working,Secondary / secondary special,Single / not married,House / apartment
71590,183018,Cash loans,M,49.0,2.93,2.0,N,Y,112500.0,1065433.5,42385.5,913500.0,0.37676,0.03978239843218746,Working,Secondary / secondary special,Married,House / apartment
277201,421222,Cash loans,F,31.0,7.89,3.0,Y,Y,112500.0,270000.0,21460.5,270000.0,0.19076,0.07948333333333334,State servant,Higher education,Married,House / apartment
105069,221923,Cash loans,F,68.0,1000.67,2.0,Y,N,64350.0,57564.0,5737.5,54000.0,0.08916083916083917,0.099671669793621,Pensioner,Secondary / secondary special,Civil marriage,House / apartment
183369,312537,Cash loans,F,51.0,13.26,1.0,N,Y,157500.0,532494.0,35716.5,454500.0,0.22677142857142857,0.06707399519994592,Working,Higher education,Separated,House / apartment
181860,310798,Cash loans,M,40.0,1.59,4.0,N,Y,202500.0,1288350.0,41692.5,1125000.0,0.2058888888888889,0.03236115962277331,Commercial associate,Higher education,Civil marriage,House / apartment
248236,387205,Cash loans,F,40.0,2.72,2.0,Y,Y,315000.0,408780.0,32427.0,337500.0,0.10294285714285714,0.07932628797886393,Commercial associate,Secondary / secondary special,Married,House / apartment
169184,296099,Cash loans,F,55.0,34.11,2.0,N,Y,139500.0,961146.0,28233.0,688500.0,0.20238709677419356,0.029374309418132103,State servant,Higher education,Married,House / apartment
274033,417649,Cash loans,F,54.0,1000.67,1.0,N,Y,180000.0,781920.0,25969.5,675000.0,0.144275,0.033212476979742174,Pensioner,Secondary / secondary special,Separated,House / apartment
45946,153239,Revolving loans,F,30.0,6.58,2.0,N,Y,135000.0,247500.0,12375.0,247500.0,0.09166666666666666,0.05,Working,Secondary / secondary special,Single / not married,House / apartment
265585,407607,Cash loans,F,39.0,9.04,2.0,N,N,90000.0,1006920.0,39933.0,900000.0,0.4437,0.03965856274579907,Working,Secondary / secondary special,Married,House / apartment
137528,259506,Cash loans,M,43.0,1000.67,1.0,N,Y,54000.0,254700.0,14350.5,225000.0,0.26575,0.05634275618374558,Pensioner,Secondary / secondary special,Single / not married,House / apartment
163499,289534,Revolving loans,F,51.0,12.1,2.0,N,N,135000.0,630000.0,31500.0,630000.0,0.23333333333333334,0.05,Working,Secondary / secondary special,Married,House / apartment
180959,309709,Cash loans,F,60.0,1000.67,2.0,N,Y,157500.0,436032.0,21339.0,360000.0,0.1354857142857143,0.04893906869220608,Pensioner,Secondary / secondary special,Married,House / apartment
146788,270190,Cash loans,M,44.0,3.79,2.0,Y,Y,135000.0,545040.0,36553.5,450000.0,0.27076666666666666,0.06706571994715985,Working,Secondary / secondary special,Married,House / apartment
190397,320756,Cash loans,F,52.0,2.6,2.0,N,Y,202500.0,532345.5,29722.5,481500.0,0.14677777777777778,0.05583310087152047,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment
37437,143366,Cash loans,F,33.0,8.29,4.0,N,Y,360000.0,1067940.0,31356.0,765000.0,0.0871,0.02936120006741952,Commercial associate,Secondary / secondary special,Widow,House / apartment
154609,279207,Cash loans,F,32.0,8.2,3.0,N,N,112500.0,1288350.0,37800.0,1125000.0,0.336,0.029339853300733496,Working,Secondary / secondary special,Married,House / apartment
18999,122157,Cash loans,F,54.0,2.35,1.0,N,Y,117000.0,450000.0,16164.0,450000.0,0.13815384615384615,0.03592,Working,Secondary / secondary special,Widow,House / apartment
123304,242993,Cash loans,F,60.0,13.25,2.0,N,Y,292500.0,752742.0,40234.5,697500.0,0.13755384615384617,0.053450584662473995,Working,Secondary / secondary special,Married,House / apartment
40944,147417,Cash loans,M,64.0,1000.67,2.0,N,Y,112500.0,900000.0,26446.5,900000.0,0.23508,0.029385,Pensioner,Secondary / secondary special,Married,Municipal apartment
231388,368020,Cash loans,M,36.0,2.13,2.0,Y,N,270000.0,906228.0,46269.0,810000.0,0.17136666666666667,0.051056687720970884,Working,Higher education,Married,House / apartment
859,100981,Cash loans,F,59.0,1000.67,2.0,N,N,67500.0,312768.0,13774.5,270000.0,0.20406666666666667,0.04404063075506446,Pensioner,Secondary / secondary special,Civil marriage,House / apartment
107143,224308,Cash loans,F,47.0,4.8,1.0,N,Y,180000.0,360000.0,35068.5,360000.0,0.194825,0.0974125,Working,Higher education,Single / not married,House / apartment
227726,363780,Cash loans,F,48.0,1.3,2.0,N,Y,90000.0,1125000.0,33025.5,1125000.0,0.36695,0.029356,Working,Secondary / secondary special,Civil marriage,House / apartment
227721,363774,Cash loans,M,24.0,1.48,2.0,N,N,90000.0,455040.0,12640.5,360000.0,0.14045,0.02777887658227848,Working,Secondary / secondary special,Civil marriage,House / apartment
56234,165162,Cash loans,M,45.0,10.21,5.0,Y,Y,180000.0,973710.0,28597.5,697500.0,0.158875,0.029369627507163324,State servant,Secondary / secondary special,Married,House / apartment
163811,289893,Cash loans,F,37.0,0.74,2.0,N,N,180000.0,675000.0,53329.5,675000.0,0.296275,0.07900666666666667,Working,Higher education,Married,House / apartment
43277,150091,Cash loans,M,48.0,10.56,2.0,Y,Y,180000.0,990000.0,32067.0,990000.0,0.17815,0.03239090909090909,Commercial associate,Incomplete higher,Married,House / apartment
209435,342736,Cash loans,F,64.0,1000.67,2.0,N,Y,112500.0,450000.0,23107.5,450000.0,0.2054,0.05135,Pensioner,Secondary / secondary special,Married,House / apartment
164966,291235,Cash loans,F,27.0,8.94,3.0,N,N,81000.0,454500.0,14791.5,454500.0,0.1826111111111111,0.032544554455445546,Working,Secondary / secondary special,Civil marriage,Municipal apartment
281736,426361,Cash loans,F,58.0,2.27,2.0,Y,Y,202500.0,1111500.0,36864.0,1111500.0,0.18204444444444445,0.03316599190283401,Working,Higher education,Married,House / apartment
42777,149521,Cash loans,M,60.0,23.11,2.0,Y,N,180000.0,269550.0,13761.0,225000.0,0.07645,0.051051752921535895,State servant,Secondary / secondary special,Married,House / apartment
215853,350113,Cash loans,F,43.0,1.53,2.0,N,N,112500.0,543735.0,24079.5,486000.0,0.21404,0.04428535959612679,Working,Secondary / secondary special,Married,House / apartment
101695,218068,Cash loans,F,63.0,1000.67,2.0,N,Y,117000.0,144279.0,15277.5,130500.0,0.1305769230769231,0.10588859085521801,Pensioner,Secondary / secondary special,Married,House / apartment
40228,146602,Cash loans,F,30.0,1.35,3.0,N,N,67500.0,339241.5,15943.5,238500.0,0.2362,0.04699749293644793,Commercial associate,Secondary / secondary special,Married,House / apartment
229599,365930,Cash loans,M,38.0,7.72,4.0,Y,Y,180000.0,781920.0,32998.5,675000.0,0.183325,0.0422018876611418,Working,Higher education,Married,House / apartment
166206,292689,Revolving loans,M,40.0,6.64,2.0,Y,N,270000.0,270000.0,13500.0,270000.0,0.05,0.05,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment
239260,377102,Cash loans,M,38.0,13.25,1.0,N,N,58500.0,188460.0,8113.5,135000.0,0.1386923076923077,0.04305157593123209,Working,Secondary / secondary special,Single / not married,House / apartment
131782,252839,Cash loans,F,28.0,7.11,2.0,N,Y,247500.0,701730.0,72036.0,675000.0,0.29105454545454545,0.10265486725663717,Commercial associate,Incomplete higher,Married,House / apartment
47304,154776,Cash loans,F,29.0,5.62,5.0,N,Y,90000.0,742500.0,29574.0,742500.0,0.3286,0.03983030303030303,Working,Secondary / secondary special,Married,With parents
247897,386859,Cash loans,M,30.0,1.71,2.0,N,N,157500.0,225000.0,15219.0,225000.0,0.09662857142857142,0.06764,Working,Secondary / secondary special,Married,House / apartment
114833,233157,Cash loans,F,41.0,13.33,3.0,N,Y,121500.0,450000.0,29299.5,450000.0,0.24114814814814814,0.06511,State servant,Secondary / secondary special,Married,House / apartment
58025,167261,Revolving loans,F,50.0,31.93,2.0,Y,Y,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Working,Secondary / secondary special,Married,House / apartment
134028,255443,Cash loans,M,64.0,3.93,2.0,Y,Y,112500.0,408780.0,25137.0,337500.0,0.22344,0.061492734478203435,Working,Secondary / secondary special,Civil marriage,House / apartment
136871,258749,Cash loans,M,32.0,10.67,2.0,Y,N,180000.0,342000.0,15192.0,342000.0,0.0844,0.044421052631578944,Working,Secondary / secondary special,Married,House / apartment
272061,415396,Cash loans,F,53.0,12.72,2.0,N,N,180000.0,1057266.0,44793.0,945000.0,0.24885,0.042366821594565604,Commercial associate,Secondary / secondary special,Married,House / apartment
17795,120749,Cash loans,F,56.0,1000.67,2.0,N,Y,112500.0,383746.5,36063.0,364500.0,0.32056,0.0939761014106969,Pensioner,Secondary / secondary special,Married,House / apartment
294744,441469,Cash loans,M,28.0,5.78,2.0,Y,Y,207000.0,211630.5,16506.0,171000.0,0.0797391304347826,0.07799442896935933,State servant,Higher education,Married,House / apartment
59319,168755,Cash loans,F,64.0,11.39,2.0,N,Y,67500.0,293733.0,30973.5,279000.0,0.45886666666666664,0.10544780463890677,Working,Secondary / secondary special,Married,House / apartment
43113,149905,Cash loans,M,45.0,5.72,2.0,N,Y,112500.0,835380.0,40320.0,675000.0,0.3584,0.048265460030165915,Working,Secondary / secondary special,Married,House / apartment
96548,212084,Cash loans,F,37.0,14.82,2.0,Y,N,157500.0,1269000.0,65704.5,1269000.0,0.4171714285714286,0.05177659574468085,Working,Higher education,Married,House / apartment
73639,185395,Cash loans,F,61.0,1000.67,2.0,N,N,58500.0,945000.0,40036.5,945000.0,0.6843846153846154,0.042366666666666664,Pensioner,Secondary / secondary special,Married,House / apartment
59682,169180,Cash loans,M,63.0,1000.67,2.0,N,Y,180000.0,1350000.0,47056.5,1350000.0,0.261425,0.03485666666666667,Pensioner,Secondary / secondary special,Married,House / apartment
244038,382481,Cash loans,F,41.0,15.65,3.0,N,Y,225000.0,229500.0,14796.0,229500.0,0.06576,0.06447058823529411,Working,Secondary / secondary special,Married,House / apartment
301984,449860,Cash loans,F,54.0,1000.67,2.0,N,Y,81000.0,630000.0,35307.0,630000.0,0.4358888888888889,0.056042857142857144,Pensioner,Secondary / secondary special,Married,House / apartment
180210,308843,Cash loans,M,49.0,11.25,2.0,N,N,202500.0,900000.0,45954.0,900000.0,0.22693333333333332,0.05106,Working,Secondary / secondary special,Married,House / apartment
277488,421527,Cash loans,F,56.0,1000.67,1.0,Y,Y,315000.0,1096020.0,56092.5,900000.0,0.17807142857142857,0.051178354409591065,Pensioner,Higher education,Separated,House / apartment
85352,199033,Revolving loans,F,57.0,1000.67,2.0,N,Y,67500.0,180000.0,9000.0,180000.0,0.13333333333333333,0.05,Pensioner,Secondary / secondary special,Married,House / apartment
272905,416373,Revolving loans,F,28.0,4.48,2.0,Y,Y,67500.0,202500.0,10125.0,202500.0,0.15,0.05,Working,Higher education,Married,House / apartment
291897,438161,Cash loans,F,26.0,3.01,2.0,Y,Y,180000.0,691020.0,22419.0,495000.0,0.12455,0.03244334462099505,Commercial associate,Secondary / secondary special,Married,House / apartment
127843,248277,Cash loans,F,32.0,0.66,2.0,Y,N,180000.0,360000.0,24057.0,360000.0,0.13365,0.066825,Working,Incomplete higher,Married,With parents
110077,227667,Cash loans,F,47.0,1.63,1.0,N,Y,225000.0,277969.5,18225.0,229500.0,0.081,0.06556474721147464,Commercial associate,Higher education,Separated,House / apartment
235238,372487,Revolving loans,M,55.0,4.97,2.0,N,Y,112500.0,337500.0,16875.0,337500.0,0.15,0.05,Working,Secondary / secondary special,Married,House / apartment
108760,226142,Cash loans,F,59.0,1000.67,1.0,N,Y,67500.0,101880.0,10566.0,90000.0,0.15653333333333333,0.10371024734982333,Pensioner,Secondary / secondary special,Single / not married,House / apartment
98646,214538,Cash loans,F,36.0,3.24,1.0,N,N,405000.0,3150000.0,79632.0,3150000.0,0.19662222222222223,0.02528,Commercial associate,Higher education,Separated,With parents
160270,285790,Cash loans,F,32.0,1.5,2.0,N,Y,180000.0,242595.0,19179.0,202500.0,0.10655,0.07905768874049342,Working,Higher education,Single / not married,House / apartment
77058,189354,Cash loans,F,22.0,2.25,2.0,N,Y,135000.0,450000.0,21888.0,450000.0,0.16213333333333332,0.04864,Working,Incomplete higher,Civil marriage,House / apartment
58817,168185,Cash loans,F,56.0,1000.67,3.0,Y,Y,315000.0,1808460.0,62991.0,1651500.0,0.19997142857142858,0.034831292923260676,Pensioner,Secondary / secondary special,Married,House / apartment
12415,114470,Cash loans,M,63.0,1000.67,2.0,N,Y,72000.0,152820.0,8901.0,135000.0,0.123625,0.05824499411071849,Pensioner,Secondary / secondary special,Married,House / apartment
144534,267593,Cash loans,F,56.0,1000.67,2.0,Y,Y,180000.0,728460.0,41949.0,675000.0,0.23305,0.05758586607363479,Pensioner,Secondary / secondary special,Civil marriage,House / apartment
65104,175502,Cash loans,M,30.0,2.24,3.0,Y,Y,180000.0,500427.0,27274.5,432000.0,0.151525,0.0545024549035124,Commercial associate,Secondary / secondary special,Married,House / apartment
97790,213541,Cash loans,M,42.0,0.96,2.0,N,N,360000.0,1762110.0,48456.0,1575000.0,0.1346,0.027498850809540835,Working,Higher education,Civil marriage,House / apartment
45316,152490,Cash loans,M,39.0,3.19,2.0,Y,Y,256500.0,497520.0,53712.0,450000.0,0.2094035087719298,0.10795947901591896,Working,Higher education,Separated,House / apartment
263124,404681,Cash loans,F,68.0,1000.67,2.0,N,N,225000.0,534204.0,27265.5,495000.0,0.12118,0.05103949053170699,Pensioner,Higher education,Married,House / apartment
155917,280734,Cash loans,F,53.0,13.0,2.0,N,Y,81000.0,298512.0,17266.5,270000.0,0.21316666666666667,0.057841895803183795,Working,Secondary / secondary special,Married,House / apartment
64021,174235,Cash loans,F,45.0,1.5,1.0,N,Y,202500.0,534204.0,28588.5,495000.0,0.1411777777777778,0.053516072511624775,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
245705,384345,Cash loans,F,65.0,6.33,1.0,N,Y,72000.0,360000.0,13702.5,360000.0,0.1903125,0.0380625,Working,Secondary / secondary special,Widow,House / apartment
86825,200774,Revolving loans,M,53.0,1000.67,1.0,N,N,270000.0,765000.0,38250.0,765000.0,0.14166666666666666,0.05,Pensioner,Higher education,Single / not married,House / apartment
75150,187152,Cash loans,F,47.0,11.79,2.0,N,N,112500.0,781920.0,28215.0,675000.0,0.2508,0.03608425414364641,State servant,Secondary / secondary special,Married,House / apartment
241331,379431,Cash loans,F,65.0,0.95,2.0,N,Y,72000.0,142200.0,8293.5,112500.0,0.1151875,0.05832278481012658,Working,Secondary / secondary special,Civil marriage,House / apartment
208796,341999,Cash loans,F,62.0,1.59,2.0,N,Y,135000.0,646920.0,18670.5,540000.0,0.1383,0.02886060100166945,Commercial associate,Secondary / secondary special,Married,House / apartment
76513,188728,Cash loans,F,57.0,1000.67,2.0,N,Y,270000.0,2250000.0,91773.0,2250000.0,0.3399,0.040788,Pensioner,Secondary / secondary special,Married,House / apartment
112127,230081,Cash loans,F,61.0,1000.67,2.0,N,N,90000.0,814041.0,23931.0,679500.0,0.2659,0.029397782175590664,Pensioner,Secondary / secondary special,Married,House / apartment
181460,310319,Cash loans,F,49.0,11.18,4.0,Y,Y,157500.0,942300.0,36643.5,675000.0,0.23265714285714287,0.0388872970391595,Working,Secondary / secondary special,Married,Co-op apartment
108623,225989,Cash loans,F,34.0,1000.67,1.0,N,Y,157500.0,180000.0,17802.0,180000.0,0.11302857142857142,0.0989,Pensioner,Secondary / secondary special,Widow,House / apartment
245863,384518,Cash loans,F,53.0,35.2,1.0,N,Y,162000.0,343800.0,12478.5,225000.0,0.07702777777777778,0.03629581151832461,Working,Secondary / secondary special,Single / not married,House / apartment
116996,235670,Cash loans,M,59.0,6.68,2.0,Y,Y,202500.0,755190.0,30078.0,675000.0,0.14853333333333332,0.039828387558097963,Working,Incomplete higher,Married,House / apartment
254420,394407,Cash loans,F,59.0,1000.67,2.0,N,Y,103500.0,808650.0,23305.5,675000.0,0.22517391304347825,0.028820255982192542,Pensioner,Secondary / secondary special,Married,House / apartment
240067,377986,Cash loans,M,49.0,1.47,2.0,Y,Y,90000.0,627277.5,29371.5,441000.0,0.32635,0.046823774166935686,Working,Secondary / secondary special,Civil marriage,House / apartment
88998,203333,Cash loans,F,55.0,1000.67,1.0,N,N,157500.0,587619.0,19084.5,490500.0,0.12117142857142857,0.03247767686204837,Pensioner,Secondary / secondary special,Widow,Municipal apartment
90735,205350,Cash loans,F,61.0,1000.67,1.0,N,Y,49500.0,54000.0,5391.0,54000.0,0.10890909090909091,0.09983333333333333,Pensioner,Secondary / secondary special,Single / not married,House / apartment
46858,154278,Cash loans,F,42.0,0.29,2.0,N,Y,67500.0,333337.5,22405.5,301500.0,0.33193333333333336,0.06721565980425245,Working,Secondary / secondary special,Married,House / apartment
220407,355334,Cash loans,M,24.0,1.55,1.0,Y,N,180000.0,900243.0,43308.0,900243.0,0.2406,0.04810701110700111,Working,Secondary / secondary special,Single / not married,House / apartment
257303,397757,Cash loans,F,37.0,2.39,2.0,N,N,94500.0,433458.0,22261.5,310500.0,0.23557142857142857,0.05135791703002367,Working,Secondary / secondary special,Civil marriage,House / apartment
86857,200809,Cash loans,F,63.0,18.94,2.0,Y,Y,299700.0,1204623.0,61915.5,1138500.0,0.2065915915915916,0.05139823828699933,State servant,Higher education,Married,House / apartment
147893,271481,Cash loans,F,63.0,1000.67,2.0,N,Y,81000.0,170640.0,9657.0,135000.0,0.11922222222222222,0.05659282700421941,Pensioner,Secondary / secondary special,Married,House / apartment
264613,406442,Revolving loans,F,33.0,4.34,4.0,N,Y,90000.0,270000.0,13500.0,270000.0,0.15,0.05,Working,Higher education,Married,With parents
138196,260263,Revolving loans,F,36.0,0.63,3.0,N,Y,85500.0,270000.0,13500.0,270000.0,0.15789473684210525,0.05,Working,Secondary / secondary special,Single / not married,House / apartment
106012,223000,Cash loans,F,26.0,2.32,3.0,Y,N,112500.0,426645.0,25911.0,324000.0,0.23032,0.06073199029638224,Working,Secondary / secondary special,Civil marriage,With parents
56408,165357,Cash loans,M,65.0,1000.67,2.0,N,Y,135000.0,698517.0,22437.0,603000.0,0.1662,0.03212090757991574,Pensioner,Higher education,Married,House / apartment
247614,386519,Cash loans,M,24.0,1.57,2.0,Y,Y,157500.0,640080.0,29970.0,450000.0,0.19028571428571428,0.046822272215973,Working,Secondary / secondary special,Civil marriage,Rented apartment
252830,392553,Cash loans,F,48.0,25.34,3.0,Y,N,157500.0,373500.0,9981.0,225000.0,0.06337142857142856,0.02672289156626506,Working,Secondary / secondary special,Married,House / apartment
193663,324574,Cash loans,F,59.0,1000.67,2.0,N,Y,157500.0,364896.0,16200.0,315000.0,0.10285714285714286,0.044396211523283345,Pensioner,Secondary / secondary special,Married,House / apartment
221632,356736,Cash loans,F,40.0,5.08,3.0,Y,Y,270000.0,715500.0,25479.0,715500.0,0.09436666666666667,0.03561006289308176,Working,Higher education,Married,House / apartment
100942,217203,Cash loans,M,28.0,5.48,2.0,Y,N,247500.0,1971072.0,59890.5,1800000.0,0.2419818181818182,0.030384734804208065,Commercial associate,Higher education,Married,With parents
161054,286701,Cash loans,M,39.0,9.28,2.0,Y,N,225000.0,900000.0,35694.0,900000.0,0.15864,0.03966,Working,Secondary / secondary special,Married,Municipal apartment
38261,144306,Cash loans,M,28.0,1.11,1.0,N,Y,90000.0,227520.0,18103.5,180000.0,0.20115,0.07956882911392404,Working,Secondary / secondary special,Single / not married,House / apartment
278368,422505,Cash loans,F,52.0,0.27,2.0,N,Y,180000.0,288873.0,16258.5,238500.0,0.090325,0.056282518615446926,State servant,Secondary / secondary special,Married,House / apartment
156890,281842,Cash loans,F,46.0,14.72,3.0,N,Y,171000.0,450000.0,27324.0,450000.0,0.15978947368421054,0.06072,Working,Secondary / secondary special,Married,House / apartment
189196,319350,Cash loans,M,38.0,0.95,2.0,N,Y,157500.0,679500.0,19998.0,679500.0,0.12697142857142857,0.02943046357615894,Commercial associate,Secondary / secondary special,Married,House / apartment
8259,109627,Cash loans,F,27.0,0.72,3.0,Y,N,157500.0,497520.0,25402.5,450000.0,0.16128571428571428,0.0510582489146165,Working,Higher education,Married,House / apartment
195526,326718,Cash loans,F,45.0,11.16,2.0,N,Y,67500.0,296505.0,23076.0,247500.0,0.34186666666666665,0.07782668083168919,State servant,Secondary / secondary special,Single / not married,House / apartment
296950,444035,Cash loans,M,29.0,2.73,2.0,Y,N,157500.0,536917.5,29254.5,463500.0,0.18574285714285715,0.05448602438922181,Commercial associate,Secondary / secondary special,Married,House / apartment
9539,111089,Cash loans,M,41.0,10.01,4.0,N,Y,450000.0,1042560.0,58347.0,900000.0,0.12966,0.05596512430939227,Commercial associate,Higher education,Married,House / apartment
264111,405835,Cash loans,F,49.0,0.72,2.0,Y,Y,256500.0,539100.0,27652.5,450000.0,0.10780701754385964,0.05129382303839733,Commercial associate,Higher education,Civil marriage,House / apartment
244122,382575,Cash loans,M,32.0,8.57,4.0,N,Y,180000.0,824823.0,29353.5,688500.0,0.163075,0.03558763516536275,Working,Secondary / secondary special,Married,House / apartment
119542,238622,Cash loans,M,37.0,7.96,3.0,Y,Y,450000.0,1971072.0,62019.0,1800000.0,0.13782,0.031464604032729396,Working,Higher education,Married,House / apartment
55057,163791,Cash loans,M,42.0,1.85,2.0,Y,Y,94500.0,314055.0,17167.5,238500.0,0.18166666666666667,0.054663991975927785,Working,Secondary / secondary special,Married,House / apartment
39965,146294,Cash loans,M,41.0,8.65,2.0,Y,N,144000.0,900000.0,26316.0,900000.0,0.18275,0.02924,Commercial associate,Secondary / secondary special,Single / not married,With parents
183795,313033,Cash loans,F,33.0,11.08,4.0,Y,Y,76500.0,142632.0,15489.0,126000.0,0.20247058823529412,0.10859414437152953,Working,Secondary / secondary special,Married,House / apartment
52968,161348,Cash loans,F,38.0,7.96,2.0,Y,Y,117000.0,284400.0,10345.5,225000.0,0.08842307692307692,0.036376582278481014,Commercial associate,Secondary / secondary special,Married,House / apartment
177838,306088,Cash loans,F,59.0,1000.67,1.0,N,N,58500.0,454500.0,12883.5,454500.0,0.22023076923076923,0.028346534653465347,Pensioner,Secondary / secondary special,Widow,House / apartment
148316,271968,Revolving loans,F,50.0,16.43,2.0,N,Y,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Commercial associate,Secondary / secondary special,Married,House / apartment
167028,293633,Cash loans,M,50.0,4.66,2.0,N,Y,90000.0,450000.0,23692.5,450000.0,0.26325,0.05265,Working,Secondary / secondary special,Married,House / apartment
290725,436800,Cash loans,M,55.0,4.67,2.0,Y,Y,225000.0,1035832.5,30285.0,904500.0,0.1346,0.029237352564241807,Commercial associate,Secondary / secondary special,Married,House / apartment
18713,121818,Cash loans,M,54.0,30.12,2.0,Y,Y,450000.0,997389.0,94828.5,945000.0,0.21073,0.0950767453821929,State servant,Secondary / secondary special,Married,Municipal apartment
295991,442930,Cash loans,F,36.0,3.87,3.0,N,Y,135000.0,208512.0,23710.5,180000.0,0.17563333333333334,0.11371287983425414,Working,Higher education,Civil marriage,House / apartment
83311,196629,Cash loans,F,30.0,8.33,3.0,Y,Y,427500.0,682875.0,30208.5,589500.0,0.07066315789473684,0.04423723228995058,Working,Higher education,Married,House / apartment
245700,384340,Cash loans,F,43.0,22.35,1.0,N,Y,67500.0,157050.0,8352.0,112500.0,0.12373333333333333,0.05318051575931232,Working,Secondary / secondary special,Separated,House / apartment
228733,364935,Cash loans,M,32.0,0.49,2.0,N,Y,135000.0,495216.0,30055.5,427500.0,0.22263333333333332,0.060691698168072114,Working,Secondary / secondary special,Married,House / apartment
